Risks,Annual_Returns,MSFT,AMZN,AAPL,GOOG,FB,TSLA,PHO,NFLX,PBW,AZN,ZM,QDEL,IMMU,LVGO,NRG,BE,PLUG,NVAX,AMD,NVDA,Risks_Downside,Sortino_Ratio
0.011943735578667826,0.0,0.02502654892744163,2.4286128663675302e-17,2.8406096919120216e-17,0.06614034972624527,1.7780915628762273e-17,9.49761103097302e-17,0.07545292847228897,0.030965165449317007,1.1492543028346347e-17,0.2666028967891982,6.266688556966216e-17,6.7220534694101275e-18,0.0,8.673617379884034e-18,0.5358121106355089,0.0,0.0,1.550409106654271e-17,0.0,1.0679391398982219e-17,0.008045611617798834,-1.37
0.009752823161771259,0.4365117030473745,7.5884989811804e-18,0.02904876460155767,0.0,4.269670109279422e-17,0.0,6.141685093220027e-18,0.6122354878580887,0.06317331245908744,0.0,0.15166449089398776,1.8455339847462156e-18,0.0,0.0,0.0036179145083979993,0.13300688517563594,3.2548123477768143e-19,9.4393249356759e-19,0.00725314450324429,0.0,0.0,0.006487091406701729,-1.02
0.00980626560778318,0.8730234060947489,0.0,0.020184953704536168,4.00530094409233e-18,0.0,0.0,0.0,0.6154899029303861,0.06133274347738516,6.948372159271245e-18,0.14519421742114794,0.0,0.0,0.003126907533737846,0.014592083669228175,0.13325035778334274,0.0,6.373489770501732e-22,0.006828833480235861,0.0,9.756968187846416e-20,0.006562243283691498,-0.35
0.009893527377525227,1.3095351091421237,0.0,0.012739175394297938,1.2669677292341828e-17,0.0,0.0011454261256160915,0.0,0.6160376083270783,0.06222553109482935,3.571310820884481e-18,0.14160580699598502,0.0015409917118628265,5.0243579104245134e-18,0.00729218111141365,0.018763078187612376,0.1345894267167178,1.0241622817985251e-18,1.550143272263844e-18,0.004060774334586757,1.4858777732696744e-18,1.3736459077584794e-18,0.006627218960650514,0.32
0.010013616815007105,1.7460468121894979,0.0,0.005336314432454514,9.733317622029496e-18,1.2627836179587915e-17,0.008464937272061329,3.823177555999727e-18,0.6131158442759757,0.057814913392639736,0.0,0.13426751306465365,0.0039055816134480007,0.0,0.011293396195530709,0.022659803152618525,0.14056075157914674,3.560141502440156e-18,0.0,0.002580945021471079,0.0,0.0,0.006719820655436529,0.96
0.01015989495616982,2.1825585152368725,0.0,0.001755930304137175,0.0,0.0,0.008763624630153923,0.0,0.6142903852556539,0.055699628313232386,0.0,0.13264978212705392,0.005240865935289029,0.0,0.015538719491601991,0.02621545962963871,0.13906635062719566,0.0,0.0,0.0007792536860432473,0.0,4.3949294207208486e-18,0.006786117559673564,1.6
0.010335296273859285,2.619070218284247,3.4304572765572754e-17,0.0018352243805995008,0.0,0.0,0.007807852433895781,0.0,0.6079280913448339,0.0527669317929015,1.1757675639868765e-17,0.12874923394910265,0.006016859061850586,3.781828602655103e-19,0.01941079229463992,0.03237189317996537,0.1431131215622107,4.1699838159119285e-17,1.4689142806269308e-18,0.0,6.177600366517844e-18,1.633839584354362e-17,0.0068945887972287935,2.2
0.010538886946463571,3.0555819213316213,0.0,0.0012294628064402956,9.576431357139583e-18,0.0,0.006838048629459697,1.3253525583840054e-18,0.6014809093538969,0.052658283009142375,0.0,0.12528482182341655,0.008142106486874391,7.431743934691693e-18,0.02351440528957081,0.03545368642131927,0.14539827617987985,0.0,0.0,0.0,0.0,0.0,0.006979509900773802,2.8
0.010769649602953044,3.4920936243789957,2.0789076994191278e-17,1.0616804690625476e-17,0.0,3.3028811543014084e-17,0.009899401288731806,8.414098626142662e-18,0.5925462911669727,0.05154961992005808,1.657609575513798e-17,0.12426701779005585,0.009060079389893423,1.977497666946327e-18,0.027874236552722014,0.03836262099948031,0.14644073289208576,1.8145806996348223e-17,8.565926096191466e-18,4.72729017375163e-18,1.244509427292687e-18,1.4225176658771543e-18,0.007038750808638634,3.4
0.011026181254050835,3.9286053274263706,0.0,4.6406441185785875e-18,5.606503815592357e-19,0.0,0.009561472805852218,0.0,0.5854062062524654,0.04930858172569543,8.378160149367429e-18,0.12207359692921675,0.01095032529526729,0.0,0.032024604814229626,0.041477690190593205,0.14919752198668024,0.0,0.0,0.0,0.0,0.0,0.007125770791875306,3.97
0.011309809573409182,4.365117030473745,5.375032267574591e-18,2.158065663375041e-18,0.0,0.0,0.005190307333408674,0.0,0.5834391716038453,0.04144430578458781,1.52740493041346e-18,0.11474917197801912,0.012858674650747592,2.0378432433448957e-18,0.03584182828535717,0.04677189227637142,0.1597046480876629,3.605189215029824e-18,0.0,4.088356478875321e-19,1.7999514951556794e-18,1.864207523716919e-18,0.007272368405620049,4.49
0.01160977673496238,4.801628733521119,3.181089994329638e-18,5.1718798853206886e-18,7.0825929283847e-18,1.31709656288932e-17,0.005420239399899454,0.0,0.5827934573916975,0.04260251279548928,0.0,0.11169026700448988,0.01429762674573853,0.0,0.0402780820010323,0.04837062144275096,0.15454719321890215,0.0,0.0,1.1451358710219432e-18,0.0,0.0,0.007326940931461989,5.05
0.011933005522261243,5.238140436568494,0.0,7.946558739176254e-18,0.0,0.0,0.010574538625640437,0.0,0.5726908426764798,0.039717116323904914,0.0,0.11020587377203857,0.01614459730207819,0.0,0.04411128132976741,0.053089409988127084,0.1534663399819637,0.0,0.0,0.0,0.0,2.0737953533861813e-18,0.007428354886876194,5.57
0.012273982534285587,5.674652139615867,2.133261859939382e-17,0.0,2.444146451561126e-18,2.441193162503559e-17,0.00990355160577747,0.0,0.5681628351411914,0.038740110247387056,0.0,0.10734560653344563,0.017180968480047482,0.0,0.048470225100171294,0.05586197486741647,0.15433472802456327,0.0,1.3965520499472991e-18,0.0,0.0,0.0,0.007505112794710164,6.1
0.012633875344976977,6.111163842663242,1.3512687979401859e-17,0.0,0.0,2.1472948870508863e-17,0.013561607897657427,1.2273326591105112e-18,0.5581285068401259,0.03525640054291928,6.874544639026872e-18,0.10534687866529087,0.01824350696814998,0.0,0.05249922425774317,0.06049229593115319,0.15647157889696006,8.470826059942187e-18,0.0,2.0289052588872563e-18,0.0,0.0,0.007606444041315916,6.59
0.013008605577210248,6.547675545710617,0.0,0.0,0.0,1.4324887691190784e-17,0.006777089142161161,0.0,0.5618826782030355,0.03366420307782249,1.29989021347753e-17,0.09773978424800256,0.019762490711053002,3.2712690821692678e-18,0.05688509453307085,0.06271839726062976,0.16057026282422446,0.0,0.0,1.2916590688339494e-17,3.9313492836138526e-18,2.254793876696825e-17,0.007708421674174588,7.07
0.013396011026797593,6.9841872487579915,0.0,0.0,0.0,1.0837882334947308e-17,0.0060781494387715405,0.0,0.5470898372566417,0.03412901009408259,0.0,0.10201325925318636,0.02175962570017641,0.0,0.06072382644230264,0.06748438861029507,0.1607219032045436,2.2269853026887857e-18,6.5891479119087535e-18,0.0,5.154838120303553e-19,1.1852239846534354e-17,0.0078021819377609315,7.54
0.01379909184571852,7.420698951805366,0.0,0.0,0.0,7.145343513487755e-18,0.009252056312333657,9.446789121054022e-18,0.5364107494967288,0.029851405587945683,5.060884772238183e-18,0.10143115395570486,0.0238054352236146,0.0,0.06484692666056771,0.07059217576075219,0.1638100970023525,0.0,3.425861975184058e-18,0.0,2.8746540945316936e-18,9.740751315902236e-18,0.007901497923994555,8.0
0.01421624404389479,7.857210654852741,1.1330895451673602e-17,0.0,0.0,1.5747096547148085e-17,0.01830974941233116,7.448867736317703e-18,0.5211301978501465,0.02532630114495849,0.0,0.09993311226006432,0.02376704545635068,6.636190372540805e-18,0.06930464647502968,0.07405166298962447,0.16817728441149474,1.2432922060577204e-18,0.0,9.471496726541827e-18,0.0,0.0,0.007980727506349462,8.47
0.014642101718355229,8.293722357900116,3.5018190497144234e-18,7.678902508357782e-18,0.0,3.262007198858857e-17,0.016878197594884074,0.0,0.5200181520213492,0.025812199373510505,2.5931966149583763e-18,0.09355874141845752,0.02393962247348854,0.0,0.07331770255065244,0.07955266610494731,0.16692271846271065,0.0,1.0398590217571056e-17,2.3342844916848316e-18,0.0,2.4394332103485328e-17,0.008094122987759047,8.89
0.015077800760354997,8.73023406094749,1.9730295490625398e-17,5.665087897757297e-18,0.0,2.0787048849360765e-17,0.015452234938636771,0.0,0.5152366166559889,0.022791147906218816,0.0,0.09128651648744354,0.025129414347445627,5.9437850099618675e-18,0.07739699584353746,0.08381431171254332,0.16889276210818555,1.6446453578378452e-18,1.2800894739207407e-18,0.0,5.8477147309798635e-19,0.0,0.008204381630213786,9.3
0.015519565885529885,9.166745763994863,0.0,6.331354176144671e-18,3.4155502782396448e-18,1.99690231977094e-17,0.002365002867393341,0.0,0.523500800568275,0.027642470526879032,9.511948952561562e-18,0.08696415366273971,0.02701063461915006,1.7554402850597593e-17,0.08176017161143652,0.08554824744002124,0.1652085187041052,0.0,0.0,1.3670697638840614e-17,2.79517640064101e-18,6.769743683243546e-18,0.008286240128678684,9.74
0.01597427728846296,9.60325746704224,8.705519122014878e-18,0.0,0.0,0.0,0.005889312063339612,7.222581686406998e-18,0.5125003821878916,0.021352225693119502,0.0,0.08659345044756019,0.027982896538128587,0.0,0.08567468661987084,0.09104277376807186,0.16896427268201775,0.0,2.285983422813818e-19,1.100889389887846e-17,0.0,3.046167785920621e-18,0.00841155951126335,10.11
0.016446206005315468,10.039769170089613,6.2984671986633446e-18,1.8857440892566748e-18,0.0,0.0,0.02673373057537441,4.4448643419066576e-18,0.4757285922896208,0.00805292834351598,6.2508972966118755e-18,0.0831990843706097,0.033610844028302334,0.0,0.09004434227583707,0.08953756658671543,0.1930929115300244,0.0,0.0,0.0,0.0,7.883101653051615e-18,0.008553560490820957,10.45
0.016914547346437162,10.476280873136988,2.7938132264552967e-18,2.8069696535209873e-18,0.0,0.0,0.026410019273792603,0.0,0.4681736203133702,0.005643228554355499,0.0,0.08206085039569233,0.034665130558957966,6.305055316306642e-18,0.0941595192886683,0.09375456821157274,0.19513306340359046,0.0,6.436317721874219e-18,2.4939592984661713e-18,0.0,3.146699339075085e-18,0.008660733362471501,10.83
0.017387103042788458,10.912792576184364,1.3599999478940407e-17,1.0169016434006272e-17,1.6345868796601143e-17,0.0,0.02348877624976194,0.0,0.4682069585817575,0.002820228543721381,8.016288571649703e-18,0.08156485591425884,0.0355044623617416,4.70060611925239e-18,0.09826149344893076,0.09809892948779228,0.1920542954120356,7.728090276906747e-18,0.0,0.0,3.0295121821544174e-18,0.0,0.008758705595711723,11.2
0.01786450720896883,11.349304279231735,0.0,0.0,1.2856720134368185e-17,4.494748517762045e-17,0.01995588397775004,9.139938849068207e-18,0.4682206581125838,0.009896259772852524,3.909289800850468e-18,0.07909982494995163,0.037642900759938175,0.0,0.10248949283308184,0.09995856685173404,0.18273641274210808,2.6723812080334088e-18,0.0,0.0,0.0,0.0,0.008825363008793625,11.61
0.0183517229087897,11.785815982279107,0.0,0.0,0.0,0.0,0.021660847838989868,0.0,0.4660858401657667,0.007396282095302972,0.0,0.07475361002098332,0.03818436566606896,5.761694184635904e-18,0.10671816027827946,0.10384685902781116,0.1813540349067976,0.0,1.1994351267376259e-17,1.2683775664024764e-17,0.0,2.3443777970367528e-17,0.008927624274879172,11.97
0.01884268415868854,12.222327685326484,3.1342099158659087e-18,1.3566062650614722e-17,0.0,0.0,0.018444947028206475,2.9726510928783418e-18,0.4646252928382851,0.0032751521177336648,0.0,0.07294917148176461,0.03944726747757809,0.0,0.11064445239466852,0.10885818625488787,0.18175553040687573,0.0,0.0,1.7287023343044294e-17,8.198282531746862e-18,0.0,0.00905750335449091,12.28
0.019341240164373,12.65883938837386,0.0,0.0,0.0,0.0,0.019976830250317858,7.997612263440622e-18,0.4541371941033473,1.572978915527129e-17,1.155777486426757e-18,0.0691993796134682,0.03868993339087006,5.230548741482383e-18,0.11527651634449185,0.11236296322630812,0.1903571830711967,0.0,0.0,4.8714466700728566e-18,0.0,1.4703785696654656e-18,0.009152933837664006,12.63
0.019843607764465983,13.095351091421234,0.0,2.9631904935725036e-18,0.0,0.0,0.01926248940405023,0.0,0.43554429647452775,0.0,0.0,0.0679832701612711,0.04149844015186338,0.0,0.11943655768677125,0.11481537410322305,0.20145957201829345,0.0,0.0,4.358688704325042e-18,0.0,6.1480727104783655e-19,0.009279056098108817,12.93
0.020347629273659167,13.531862794468609,2.2859531228876288e-17,1.0939601983233939e-17,0.0,0.0,0.018216597769639808,0.0,0.4361488880827864,1.9943055615716853e-17,5.638950540544992e-18,0.0643925013493458,0.04211186832776958,0.0,0.12355903390065527,0.11910312672309008,0.19646798384671305,3.7960212276351945e-18,0.0,0.0,9.592312427638903e-18,0.0,0.009382149240257895,13.25
0.0208569730122236,13.968374497515983,1.2390329010630199e-17,1.814776038296256e-18,9.007534785937288e-18,0.0,0.019404066949346262,0.0008961311779754778,0.4291054866048526,0.0,0.0,0.06544095342646289,0.046099050772046096,5.030873252197795e-19,0.12770996890918293,0.11835049810668236,0.1929938440534515,8.021056601807717e-18,1.083982498599228e-17,1.0158249945655894e-17,0.0,1.9991786160656847e-17,0.00947394237198672,13.58
0.021369841901128308,14.404886200563354,0.0,0.0,1.0288604568238488e-17,0.0,0.0163795060526676,0.0014242398178988438,0.4237970977316844,5.2317363394549586e-18,5.031277646400466e-18,0.05700052520919425,0.04409972828988455,0.0,0.13157551196084888,0.12653225595725726,0.1990643459300445,0.0,1.6552309760902723e-19,0.0,0.0001267890505198809,4.596901021307266e-18,0.009649651193801385,13.79
0.02188611744748085,14.841397903610732,1.831907506009235e-17,0.0,1.092560906034537e-17,1.2246177369804211e-17,0.014635944953185731,0.0037496246340033134,0.4173736678354705,0.0,0.0,0.053933943574676346,0.04664781766685192,0.0,0.13579638087361792,0.12439191603148095,0.20174798335246846,0.0,0.0,0.0,0.0017227210782447381,0.0,0.00977942960174071,14.05
0.02240013397015846,15.277909606658106,6.483409931852986e-18,5.5229375289247625e-18,0.0,2.541193477403843e-17,0.0,0.00521034733814586,0.42746450738808,6.532107209784108e-19,0.0,0.05813589092863166,0.046427568759168,5.439163363242308e-18,0.13921828044770465,0.13194945859454138,0.19101671043780208,0.0,7.158576629116955e-19,0.0,0.0005772361059262615,4.912743022880497e-18,0.00992853440230954,14.28
0.02292151366758158,15.714421309705482,0.0,1.7746126271616015e-17,0.0,2.75010622980452e-17,1.433452373310456e-16,0.006168212574189908,0.4187560188772973,5.5529746081132875e-18,1.893178378148517e-17,0.057299984984690126,0.047746578794826224,0.0,0.14321495227855294,0.13513279824137334,0.1913240468426996,3.564716992928799e-19,0.0,8.32736227190837e-18,0.00035740740637053565,1.694711821326207e-17,0.010051960326008032,14.54
0.023471245574223792,16.150933012752855,0.0,0.0,0.0,3.3455614306466445e-17,3.117083192452575e-17,0.004795342637192653,0.3234565704654258,1.3813584726717425e-17,0.0,0.0695846875056476,0.05223128865046362,1.3013097776779576e-18,0.14801445384429945,0.13742494712924727,0.26449270976772365,2.2678656244578008e-18,3.591885877046977e-18,0.0,0.0,3.654696388989374e-18,0.01022440752433551,14.72
0.023994410491440625,16.58744471580023,0.0,0.0,2.1221214000591025e-17,0.0,0.0,0.0071038842696601046,0.3222708723816753,9.071588610844487e-18,0.0,0.06317595357532184,0.05205893052952874,1.236324143260312e-18,0.15184224563096738,0.1408784466784106,0.2626643988696688,0.0,0.0,0.0,5.2680647673513164e-06,0.0,0.010384015554771402,14.91
0.024522358802320475,17.023956418847607,5.67785004525315e-19,1.1179074767872396e-17,1.2772214099373044e-17,7.573119799788287e-18,0.0,0.008591136495566047,0.31375210346224724,9.166649357100301e-18,0.0,0.0614068026672983,0.05346108938055237,0.0,0.1555521675131826,0.14467288780156226,0.2625638126795912,0.0,0.0,0.0,8.971772977317548e-18,1.4842287541887447e-17,0.010537276317886327,15.11
0.025053407136137816,17.46046812189498,0.0,0.0,3.809076773578588e-18,1.2509036055870485e-17,5.891021989564545e-18,0.009572541908654971,0.30166054017194804,0.0,1.3594337542139512e-17,0.06416091169545386,0.05429341450731976,0.0,0.15944325150294414,0.14888916431149848,0.2619801759021808,8.021148147151142e-18,0.0,0.0,1.0239230999480948e-18,0.0,0.010658827891819114,15.35
0.025585494198696483,17.89697982494235,8.23410392146784e-18,0.0,1.7043312973428676e-17,3.5712711558166464e-18,2.306473144163596e-17,0.010862375483942564,0.29301420118866045,2.359886215578525e-17,0.0,0.06467039705172077,0.055084301412546124,0.0,0.16340168798795432,0.15223676153075735,0.2607302753444184,0.0,0.0,1.1171296477984295e-18,2.3651151253773062e-18,6.4233947099266925e-18,0.010781185001573669,15.58
0.026118999175988814,18.333491527989725,4.027648468815216e-18,0.0,0.0,7.431528375402907e-18,0.0,0.011499693328277698,0.2872411125716153,1.5355397173295328e-17,1.346523843164039e-17,0.06365886196222045,0.05508214657801103,3.7749123246860106e-18,0.1678784350143444,0.15449524927138142,0.2601445012741498,3.121890209103893e-18,5.699328015865241e-18,1.6065961831348802e-17,0.0,1.5521781858637238e-17,0.010863315078736353,15.86
0.02665538180667296,18.7700032310371,2.6923508202276998e-17,5.30073520026736e-18,0.0,1.835051017086648e-17,0.0,0.01283221371648315,0.2786373536219953,1.3922515587288483e-17,0.0,0.06449105359344283,0.05528029764100893,2.4504729396875928e-18,0.1718534752773571,0.15832619567766287,0.2585794104720498,7.418083514792629e-18,0.0,1.047082562502969e-17,0.0,0.0,0.010983644835279124,16.09
0.02719131831432636,19.20651493408448,0.0,9.413729808700507e-18,6.3566149460053485e-18,0.0,0.0,0.014395634065397256,0.2775707817903996,6.7741384208435325e-18,0.0,0.05769050377393651,0.055830062022922386,4.428776171780141e-18,0.17633137222337347,0.1585553134613006,0.2596263326626702,0.0,0.0,0.0,3.0086610286472748e-18,0.0,0.011089233099602297,16.33
0.02772895825988967,19.64302663713185,0.0,1.4695237006669764e-17,0.0,2.1954199439060078e-17,5.723548210811785e-18,0.01742590297542901,0.27403143347079306,3.304002991922484e-17,2.129170009308269e-17,0.052755696601352924,0.05880531360245082,0.0,0.1800405734010446,0.1582414252126969,0.2586996547362326,9.049453684620523e-18,1.590108329915134e-17,3.0759527481430447e-17,1.8609365348066385e-17,1.435178274575918e-17,0.011253304746519168,16.48
0.02827197672900716,20.079538340179226,0.0,0.0,0.0,1.5939318426342603e-17,3.5111852864853307e-17,0.015980027701371673,0.2604880065304341,7.836366806090389e-18,0.0,0.05720434671757405,0.057912716227943,0.0,0.18394227019813109,0.16720044847742194,0.2558357206116089,4.6867652243567035e-18,0.0,0.0,0.0014364635355152036,0.0,0.011358631616500348,16.71
0.028812194068380512,20.51605004322661,0.0,7.414234545180879e-18,0.0,2.8637040921906714e-17,4.845039480441718e-18,0.017621706143411138,0.2608769102305113,1.082879798311614e-17,2.537666409263779e-17,0.04773275794995927,0.05968736790506313,0.0,0.1882177561873962,0.1675161902171925,0.2578748504935107,2.7053388314271903e-18,0.0,0.0,0.00047246087295586483,8.386802090643352e-18,0.011488336890217363,16.9
0.02935595084013385,20.952561746273968,0.0,0.0,1.6988126584097934e-17,0.0,0.0,0.0185226632562578,0.2523749413877129,0.0,0.0,0.049432186566868944,0.06077492336610564,6.99610351834186e-18,0.1923611693265036,0.17028284864746568,0.2562512674490857,6.488970954483667e-18,3.795431867531194e-18,0.0,1.1275702593849245e-17,1.0571242961786236e-17,0.0115875095870629,17.13
0.029903505737086836,21.389073449321348,3.4466377858170687e-19,1.1899224320334014e-18,2.141547721236584e-18,0.0,2.1862512163365383e-17,0.017782700157150024,0.23975525099590764,1.2883004888712092e-17,5.055432273430112e-18,0.05518669331799187,0.060361897919552675,0.0,0.19656025877886107,0.1754594103080373,0.2522576011417492,2.363682228215269e-17,2.9710713777435175e-18,1.3448988138218362e-17,0.0026361873807501657,4.353539238892198e-18,0.011667782572340779,17.39
0.030447348834757394,21.825585152368728,1.2717006557052419e-17,5.435378993179124e-19,0.0,0.0,0.0,0.02251400615756044,0.23743970791845576,5.3082627859863336e-18,6.506837977262582e-18,0.04282971990487877,0.06706475556796852,5.0872014387492396e-18,0.1990011755711574,0.17505163654089229,0.2522149856933755,9.518357237665002e-18,9.853175669807519e-18,1.2976908573938747e-17,0.0038840126457112562,0.0,0.011961222416365292,17.33
0.03099364931404715,22.262096855416093,0.0,0.0,0.0,0.0,1.5258716972772623e-17,0.025745828160682827,0.2339851970468899,5.184338322172271e-18,0.0,0.04003801635173281,0.06734392484869814,9.363083967780207e-18,0.2030477844472564,0.17687526958927974,0.25214657661556794,9.486170249028295e-18,0.0,0.0,0.0008174029398923138,2.3618126483787074e-18,0.012088561508427817,17.51
0.03154225711951472,22.698608558463476,0.0,4.962397879140553e-18,1.5275117192868118e-17,0.0,2.0625285776391125e-17,0.025346156749301137,0.22808414176811465,0.0,0.0,0.03696652049623556,0.06904505475274716,1.3307494413431862e-17,0.20729299102717447,0.17956781803075375,0.2516855235787245,0.0,0.0,3.951016793386186e-18,0.002011793596948805,0.0,0.012193630409963012,17.71
0.032091603346707166,23.135120261510853,0.0,0.0,0.0,3.015537256522708e-18,1.2592100776993055e-17,0.026546128549689626,0.2225897536804758,1.3661407454213378e-18,0.0,0.03445010881794114,0.069841397155069,1.2610291977120162e-17,0.2113588494864337,0.18240558377225333,0.2508286930206457,1.060436319386223e-17,0.0,1.1645850022962219e-18,0.0019794855174915128,2.3256411315103547e-17,0.012314910862597,17.89
0.03265966500998909,23.57163196455821,1.4504979743283863e-17,1.3636222315910665e-17,0.0,7.474222065699542e-19,0.0,0.02757006294233132,0.19387641660536026,0.0,0.0,0.08351896620431339,0.06737087386061162,5.366475965568362e-19,0.2162470525747397,0.18467028424326146,0.2254248911935952,0.0,0.0,7.449633088358131e-19,0.0013214523757871675,0.0,0.012169098518188235,18.47
0.033193323630051084,24.008143667605594,0.0,3.4355793336756974e-18,1.2528587468570107e-17,0.0,0.0,0.027971427410180563,0.21315489426328826,4.526844603098473e-18,4.3001764451409744e-18,0.028500457411268644,0.07114815659691077,5.418811732429242e-18,0.21996908228163387,0.1873591648434639,0.25040093670093405,0.0,0.0,0.0,0.0014958804923201265,0.0,0.012520535543306613,18.3
0.033745708879010745,24.444655370652967,5.302039806720686e-18,0.0,0.0,2.151907402536812e-17,2.5435135615782383e-17,0.0289046239317561,0.2075641842663452,7.43610586856263e-18,3.2774781944185353e-18,0.02650433427118965,0.07204554611538297,2.51318058058574e-18,0.22409105275109129,0.1901606125235868,0.2492589972326673,3.1183902125377847e-17,1.268142162884171e-17,4.534871644076928e-17,0.001470648907980608,2.1152547014738765e-17,0.012634308279600943,18.48
0.034299317232985425,24.881167073700343,0.0,0.0,3.882596583376709e-18,4.995501634179095e-18,0.0,0.028402806466699963,0.20053123155430447,1.7406807980985224e-17,0.0,0.02566229179847665,0.07313139440886493,0.0,0.2282889952795503,0.1934214167807541,0.24677859977070635,0.0,0.0,3.4552444243639703e-18,0.003783263940643268,0.0,0.012736179424234547,18.67
0.034853173873956256,25.31767877674772,0.0,3.9316583449096085e-18,0.0,8.532380471796923e-18,1.4188821117779053e-18,0.028964020391833368,0.1967455094349081,2.5911469244076588e-17,0.0,0.023375043752539786,0.07321308265296424,1.0747126532858012e-17,0.232724806625434,0.19757373287748675,0.2474038042648338,0.0,3.3363860834914047e-18,0.0,0.0,0.0,0.012824467240338892,18.88
0.0354082629262838,25.75419047979509,8.326113065152678e-18,4.480135853834043e-18,4.573497440336421e-18,1.6761813662782414e-17,0.0,0.02977125414583618,0.19093085090395626,0.0,3.3128625617638662e-18,0.020559166769516544,0.07459587212675006,2.0656233442909538e-18,0.2367484345503435,0.1996473397705908,0.2456747585963737,4.073306826261974e-18,5.5827251473602876e-18,0.0,0.0020723231366330526,0.0,0.012950173746230174,19.04
0.03596408484190183,26.190702182842468,0.0,0.0,0.0,2.1298954749888287e-17,3.5509998254852036e-17,0.029670689532034406,0.1872065632942688,0.0,0.0,0.015762837967412176,0.07516347795768155,0.0,0.2410970090369396,0.2038023291237903,0.2468688120735664,4.274304703023882e-18,1.6875378990083211e-18,0.0,0.0004282810143067671,9.548549983800364e-18,0.013057273504581612,19.22
0.03654842236230752,26.62721388588984,5.6448638403623376e-18,5.954183053962117e-18,3.482805807427342e-18,0.0,1.0408340855860843e-17,0.04327613756182752,0.15845602603930115,0.0,0.0,0.07763881341986642,0.07263546653757047,0.0,0.2427613160475141,0.2048627975856009,0.2003694428083192,0.0,5.483707523727034e-18,0.0,5.698807047512144e-18,2.8970364941058195e-19,0.013105452859086675,19.48
0.037077901939584816,27.063725588937217,0.0,3.7232035663210025e-18,1.8224460218917367e-18,0.0,0.0,0.03343272861155145,0.174459941652784,3.6831664585856714e-18,0.0,0.01759102741720545,0.07779725809241081,0.0,0.24889403872518195,0.20825253234257327,0.23957247315829314,0.0,0.0,0.0,0.0,0.0,0.013293901329695917,19.53
